Sample,t_mean_Aluminum,t_mean_Boron,t_mean_Calcium,t_mean_Carbon,t_mean_Cellulose,t_mean_Copper,t_mean_d13C,t_mean_d15N,t_mean_Fiber,t_mean_Flavonoids,t_mean_Iron,t_mean_Lignin,t_mean_Magnesium,t_mean_Manganese,t_mean_Nitrogen,t_mean_NSC,t_mean_Phenolics,t_mean_Phosphorus,t_mean_Potassium,t_mean_Starch,t_mean_Sugar,t_mean_Sulfur,t_mean_Zinc,t_std_Aluminum,t_std_Boron,t_std_Calcium,t_std_Carbon,t_std_Cellulose,t_std_Copper,t_std_d13C,t_std_d15N,t_std_Fiber,t_std_Flavonoids,t_std_Iron,t_std_Lignin,t_std_Magnesium,t_std_Manganese,t_std_Nitrogen,t_std_NSC,t_std_Phenolics,t_std_Phosphorus,t_std_Potassium,t_std_Starch,t_std_Sugar,t_std_Sulfur,t_std_Zinc,lat,long,species,plant_type,plot_type,,,
Iceland_153_EMNI,34.59728277,47.62704776,0.422510026,56.62629062,18.19213644,3.257205222,-26.91771234,-3.457341637,38.2949079,12.89841184,52.92542413,21.56881813,0.074606766,189.8770867,1.036198706,33.95997626,8.035848439,0.054667621,-0.2874622,6.259462272,25.05623248,0.000325152,10.54203126,11.18154706,4.33877583,0.189030833,0.549632592,1.685245231,0.761820446,1.379461437,0.474705175,2.61244228,2.585023292,2.031414807,2.182854525,0.038934937,40.2832086,0.070771299,1.874797378,0.722637868,0.023425284,0.189399676,0.722904085,1.918983355,0.022202116,5.074119641,,,,,,,,
Iceland_153_VAUL,19.71124088,25.3464173,0.889635401,55.97049436,14.37474485,4.02652895,-24.89465676,-2.70131213,38.06194788,11.26684147,30.9843153,19.69387946,0.109032332,121.5676282,1.527098754,35.03049991,6.458528185,0.107804109,-0.529343826,5.453720542,23.95004022,0.044776826,14.52363595,27.0473087,5.25183361,0.146295937,0.51185873,1.791018543,0.598961073,1.336530656,0.437661591,2.969671079,1.758203728,2.811792507,2.542798618,0.027365727,37.7892469,0.068466857,1.550112371,0.628452921,0.019166173,0.195750538,0.596289314,1.095727418,0.017037116,3.895236831,,,,,,,,
Iceland_154_Bright_Gr,62.05454638,18.42684388,0.138018322,46.97515859,23.32900372,5.707770736,-21.71100703,-3.03399512,32.88430224,4.109959383,45.27104784,5.431007282,0.150575853,43.26733063,2.099691246,18.79529293,2.134604,0.09976145,1.262086497,1.963913648,14.77735103,0.083094733,15.56297776,14.36027862,3.896830222,0.135463669,0.426987291,1.897113336,0.598410001,1.35456554,0.365220975,2.487740098,1.904771162,1.313064204,2.67023868,0.031817099,26.43643582,0.053417213,1.280077588,0.776881084,0.021502899,0.137302698,0.446443771,1.444499936,0.018569951,3.697334968,,,,,,,,
Iceland_154_PaleGr,80.1044161,5.359445825,-0.120055791,45.6531135,28.7381314,3.803606009,-16.29152652,-1.834084395,43.46643045,-3.129098516,40.27050934,13.04756555,0.163767352,23.45148369,1.425647568,13.0155058,0.912548498,0.113757635,1.488534992,1.256251693,6.42712882,0.105059141,14.805206,12.88766616,3.509558553,0.120175254,0.421297463,2.311553588,0.575627468,1.256825747,0.398839735,3.39530161,1.565502828,1.859668311,3.663140695,0.027549602,21.03294987,0.056113176,1.334458951,0.644434094,0.017273073,0.104848192,0.32682723,1.326479292,0.016794628,3.194543568,,,,,,,,
Iceland_154_Red_Tufted,120.3048186,19.27889568,0.462908447,44.73245125,25.3808672,6.190362281,-21.34682,-4.6825097,38.88230813,2.597538618,50.25337519,8.584844024,0.229856034,94.90171554,1.194140795,21.70099503,4.700007103,0.082149189,1.160785029,2.835837189,15.00856358,0.008337648,24.73022811,39.91381572,5.075754209,0.116269052,0.611549401,2.174535479,0.750461944,1.223168538,0.556703849,2.625712342,2.100157818,2.493292634,3.146715872,0.038019054,34.3908502,0.059519536,1.272515218,0.703194257,0.023989781,0.13682152,0.537656378,1.960313709,0.023716408,4.46777536,,,,,,,,
Iceland_155_BEPU_st,35.53523085,31.3256025,0.949802386,54.03415541,16.83228437,5.397604899,-24.5705414,-1.794825864,38.91145742,3.299783248,43.61236479,18.32342351,0.245486761,145.6764542,2.477355727,25.62034025,3.868620192,0.163729648,0.687296596,4.833648019,19.98895889,0.126508091,24.50357905,13.82552848,3.185471956,0.117887767,0.361887847,1.653813645,0.405848656,1.202907927,0.341539186,2.580718205,1.50107426,1.963825385,2.280118281,0.025530857,29.64173666,0.046818878,0.996516311,0.480839316,0.015360554,0.120286728,0.435314234,0.973019442,0.014567312,3.209247238,,,,,,,,
Iceland_155_Geraneum,20.71118552,22.74835899,0.893943239,50.89928891,9.605123264,7.06794555,-26.4441904,-3.049246962,13.87351114,6.702361724,45.36957533,-3.143838049,0.321449014,66.23364747,2.390413654,23.93934733,8.505724804,0.220081451,1.091051905,3.149941703,17.80947587,0.177296355,4.490882096,13.80856406,5.255484199,0.158658277,0.456256708,1.545971586,0.533313734,1.117848206,0.376967369,2.56972651,1.655030838,2.527641352,1.959091944,0.031812478,35.88885044,0.067566976,1.628424997,0.65041306,0.016833279,0.160838631,0.648049333,1.521839941,0.018428673,3.389211279,,,,,,,,
Iceland_155_JUNI,52.5820798,32.63457112,0.466783663,51.93240804,20.76957645,4.797167028,-27.0806412,-3.415596334,44.64846356,2.7730123,49.49655841,24.52084168,0.184730708,71.77017662,1.433872645,21.89096323,6.024324262,0.115553134,0.720599342,4.618500185,15.62287182,0.049403022,25.48082423,9.184717041,3.704193363,0.14227377,0.355361033,1.070762727,0.446700189,1.382759348,0.350004362,1.73589923,2.465240606,1.140016896,1.146662056,0.03870843,27.16639783,0.059632009,1.388511146,0.694057186,0.020529974,0.154070532,0.636553413,2.034371266,0.01704931,3.040978531,,,,,,,,
Iceland_155_SALA_st,40.59206297,15.51959613,0.775623977,56.32846412,12.50851531,5.240528375,-26.25291975,-0.189565449,40.16044762,4.037790927,36.19337886,27.97557642,0.418777266,200.0655473,2.269478939,27.25281259,10.17701007,0.200882292,1.103356878,3.888536134,20.96405185,0.226044218,18.70681488,27.22627875,7.4679623,0.234696473,0.760207368,2.744479721,0.760840761,1.542934705,0.511779359,5.450273365,2.30302782,3.382290006,3.32781323,0.050161329,52.98763271,0.120865614,2.224176382,1.201804645,0.025795143,0.206565402,0.5785474,1.719422995,0.02583679,5.201622459,,,,,,,,
Iceland_155_VAUL,39.79045453,15.75559011,0.627434411,55.72456339,15.55068398,5.359425317,-26.08920239,-1.466481408,33.93964205,9.439876928,39.86671616,13.4592118,0.12550996,124.1488647,2.20074277,27.18255571,5.320884992,0.180845002,0.428679748,4.46323966,19.0251577,0.107292851,24.11819604,22.66238215,4.748829532,0.11984959,0.411066037,1.757511437,0.494592659,0.955078292,0.427616942,3.450131006,1.624615723,2.262688497,2.349007863,0.025124396,38.03230792,0.066076937,1.326658874,0.465780424,0.015893301,0.162706651,0.391085046,0.955606804,0.017497128,3.813157968,,,,,,,,
Iceland_156_BEPU,32.52305907,32.82577708,1.075604656,53.47096633,16.79954498,4.618736872,-24.11557872,-2.093846977,37.92000352,1.627187954,39.9249411,19.19567581,0.252938065,134.6149409,2.026698472,26.89575081,4.024077668,0.13882886,0.383434386,5.062397664,18.96278757,0.09737565,20.89374125,15.46627866,3.228781866,0.125992562,0.343140291,1.627905952,0.408925395,1.278997527,0.326103479,2.430575217,1.542091009,2.017014229,2.394509645,0.025954988,27.81464878,0.051903699,1.010333345,0.482800717,0.014350181,0.139753507,0.517010939,0.945400568,0.013271264,3.205488323,,,,,,,,
Iceland_156_VAMY,66.74961596,19.51561985,0.924143613,54.71357269,11.01740888,5.94260508,-27.83135062,-2.276833134,21.64584878,14.91128266,46.58835318,9.027871412,0.125897025,163.9364997,1.989428566,34.09485837,7.7869752,0.154056725,0.682286701,5.100198339,28.28638514,0.075347157,32.31709529,12.90216158,3.484388288,0.151373031,0.448957916,1.780348775,0.416326909,0.891570306,0.399919597,3.279344321,1.987044407,1.600769544,2.192974131,0.025546395,29.69390631,0.071486245,1.663423743,0.441319561,0.013288812,0.181563527,0.371877364,1.296783986,0.014520175,3.535076972,,,,,,,,
Iceland_156_VAUL,39.4687711,17.86537698,0.591970426,54.40232638,16.35733452,5.310053486,-25.40181423,-1.813004362,35.57120035,8.317156337,41.87680629,15.51536002,0.122414745,93.08520519,2.061385774,26.57781864,5.505814294,0.181471752,0.546541917,4.473068372,18.97228567,0.089038537,23.17537058,19.23754866,3.899327644,0.101308766,0.364543298,1.448132919,0.400643489,0.891149506,0.374784843,2.79752244,1.332922382,1.91075463,1.929712093,0.02209383,32.83838953,0.052240098,1.183559031,0.409435534,0.014327617,0.137441017,0.390108217,0.96099487,0.015041549,3.287971261,,,,,,,,
Iceland_157_Sedge,57.21141359,8.268046644,0.094013938,45.59539193,22.5986821,4.368861643,-19.80864438,-2.606759369,38.57482589,2.023072763,40.67994577,8.082546417,0.093008572,-21.05447818,1.646599801,19.4228921,2.329145785,0.111982879,1.261936538,2.427283673,13.58253144,0.072250586,17.53923069,13.9699471,2.416114079,0.101036404,0.423450808,1.843692139,0.41848274,1.007632736,0.356928803,2.745399165,1.844924404,1.51001442,2.99475235,0.020227747,20.61566466,0.048376476,0.964356587,0.659333309,0.014216642,0.089130119,0.46845084,1.243567779,0.013317025,2.330040797,,,,,,,,
Iceland_159_Moss,128.5478553,41.65624508,0.152144919,45.68743146,26.27738615,6.646410755,-25.39049869,-5.242302233,35.48039271,7.134576888,51.37197492,11.40394882,0.165351385,168.6878531,0.930416409,18.63213158,3.920197902,0.050174772,1.876966096,3.455249511,11.70219326,-0.092950313,12.16368703,64.08555577,6.325362778,0.304183775,0.916942545,2.791071212,0.823933844,1.737309739,0.830586365,3.549456882,2.401220506,2.940334434,3.68516698,0.061838464,43.37439853,0.135236726,3.05194115,0.884833043,0.029929292,0.27103526,0.670383632,1.94452291,0.029877446,5.589404549,,,,,,,,
Iceland_159_RUSH_st,70.73467516,3.121038307,0.309716772,48.12762225,25.65149563,4.285910033,-19.92156402,-0.025926618,48.0109819,3.071510103,45.30480172,14.37274025,0.075029952,50.3279266,1.925883581,14.9436309,1.535654362,0.164866009,1.611639697,1.889988638,10.98236498,0.138586266,19.17973698,22.14649247,1.518680903,0.087529707,0.355214216,2.326228321,0.332628784,0.732963272,0.359669089,3.438659135,1.312135197,1.682448821,3.016799812,0.019535529,14.33880808,0.056087354,1.072371804,0.370123601,0.011288054,0.098592204,0.234448508,0.96253303,0.010719265,2.011701637,,,,,,,,
Iceland_159_Sedge,41.35857356,14.85762976,0.297110227,45.12535262,21.40810707,5.104778134,-20.84076075,-2.01922097,36.84494314,2.939569655,46.73098191,9.567083806,0.103918522,-45.58103757,2.003324833,16.0922012,2.103332857,0.15168895,1.621111445,2.145643724,11.64840798,0.099021012,14.14483498,9.488467051,2.463280509,0.102728954,0.350399596,1.476799082,0.361417581,0.971057511,0.339095342,2.344580615,1.707718009,1.163208068,2.343147142,0.021730413,18.72951336,0.044322325,0.884013232,0.613862137,0.011948361,0.086707108,0.486611169,1.110730849,0.011930395,2.086614028,,,,,,,,
Iceland_160_ARUV,-40.91381073,40.08481281,0.23875816,57.02853823,8.811119148,1.653062575,-17.47424006,-3.891710363,24.72228663,4.717661165,25.0083623,5.406837884,0.269628282,86.49986838,0.716835751,35.92852961,10.62664305,0.070082666,-1.802070281,6.860684543,32.39885999,0.058047673,-3.831568436,53.13065637,7.497988931,0.263782064,0.693344839,2.342693658,1.073289668,2.217387407,0.522035628,3.738826732,4.009918799,4.399305737,3.214635228,0.062103989,49.07518327,0.138334856,3.264033883,1.006251016,0.029563883,0.362105648,1.082432478,3.293939756,0.028480781,5.657209609,,,,,,,,
Iceland_160_EMNI,30.2220049,56.70651051,0.485470945,56.07498325,17.04430601,2.862976642,-26.27341655,-4.257657727,34.23710468,12.17348361,51.81146802,20.31487511,0.099099202,196.7683006,0.776758468,36.15355822,8.271590289,0.02216076,-0.678148586,6.874565534,25.20599915,-0.039732414,8.950866698,14.22513488,5.2013508,0.209276207,0.629974983,1.847276127,0.843136548,1.63176188,0.544873762,2.76211088,3.130471701,2.352397117,2.393259915,0.045242589,45.56813577,0.088603969,2.114818209,0.860951382,0.027158206,0.217458052,0.935117409,2.351399473,0.024934168,5.693631897,,,,,,,,
Iceland_161_Limegrass,22.90300733,14.96574628,0.245815369,47.21337502,25.85284439,3.695644612,-19.09221303,-1.403220772,42.92025586,-3.053446936,43.99302168,13.03622973,0.208935342,-44.27357188,1.761541287,13.32860777,1.222797945,0.158183173,1.382357053,2.235486435,8.080318878,0.167368053,12.01207754,23.62809768,3.156815141,0.10708486,0.331933406,1.884997624,0.406804505,1.288722745,0.362974336,2.871537136,1.70730793,1.889514383,2.806392069,0.021317929,21.06932168,0.047348418,1.050916135,0.632838172,0.013882802,0.092689659,0.522634352,1.578522028,0.013780924,2.516098337,,,,,,,,
Iceland_161_Limegrass_0,26.82451304,15.39135169,0.244025938,47.11345842,26.59503896,3.704097111,-18.40066382,-1.117219672,43.67279879,-2.834159821,45.21367208,13.72544285,0.216380956,-32.91974018,1.764132778,12.97492025,1.026785164,0.162853995,1.372528698,2.116926596,8.160920283,0.169700483,10.96460355,22.15615173,3.016008815,0.111863707,0.370385419,2.044585206,0.397199743,1.217403062,0.343810054,3.222273121,1.762189635,1.835434533,3.057868331,0.022563729,19.87584306,0.050752005,1.03572309,0.558206378,0.012935987,0.102313421,0.476725918,1.519837496,0.013400006,2.44148068,,,,,,,,
Iceland_162_BENA,10.50727531,37.3546042,0.632004118,54.59339716,17.12079396,5.035396925,-25.16633039,-3.281534818,42.55637379,3.995707768,36.95504636,21.24589045,0.182906575,115.4663993,2.302363106,30.35746877,4.68346905,0.127688143,-0.170626415,5.251066763,24.4434831,0.092264388,15.98487895,19.03019839,4.016296634,0.130169832,0.317410262,1.326262381,0.475026004,1.873216273,0.313155445,1.877601659,2.400693967,2.42725612,1.785991573,0.033035081,28.85660811,0.053028242,1.240041106,0.787964802,0.021867246,0.149188241,0.830473494,1.895357486,0.016271386,2.884844307,,,,,,,,
Iceland_162_Grass,51.56863166,9.401693455,0.250026392,46.14400387,25.58191945,4.605518852,-17.93301392,-2.269676436,44.54148131,-1.568524601,40.89627956,11.20362854,0.103965167,-50.07042754,1.86450849,15.29423946,0.947099085,0.133911473,1.506988986,2.087939375,10.72933692,0.093274958,23.29059068,8.243366268,3.983682507,0.098122683,0.360200245,1.827594543,0.618967466,1.513882066,0.474878977,2.903786659,2.103823508,1.589637661,2.550099671,0.032440545,34.621368,0.053332247,1.556788023,0.81397554,0.019248926,0.108256733,0.501802859,1.888737626,0.018426256,3.936794865,,,,,,,,
Iceland_162_SALA,21.425911,20.68780471,0.616650642,54.31931522,15.27542772,4.265161606,-25.00705766,-2.35055248,40.15223869,3.522552388,23.60554397,27.93879756,0.354861433,154.8349683,2.005905184,38.65063535,9.74723591,0.128891286,-0.424267497,4.156893073,26.14462615,0.150320981,7.312703319,26.53407344,6.923364458,0.256552896,0.635384526,2.084845981,0.766764593,1.799193205,0.501539113,4.054776761,2.283545527,3.585091896,2.585940647,0.039468378,46.46500716,0.126906696,2.230818931,0.893442373,0.023084783,0.276410651,0.719714241,1.639782474,0.020722097,4.567838991,,,,,,,,
Iceland_162_VAUL,28.21373637,24.67828267,0.566255749,54.53396051,15.9746762,5.171708065,-25.49294688,-2.580451709,35.93842402,8.534457781,39.51354596,16.59172929,0.120150364,91.62187477,2.127020176,29.63975691,5.58886527,0.150486334,0.164284784,4.917349368,21.27306369,0.063157773,20.37305479,18.21031192,3.964886527,0.114850726,0.390643098,1.403235397,0.424006388,1.164086185,0.36130648,2.471156965,1.623243887,2.109686076,1.931152364,0.02302052,33.40110711,0.053899126,1.187211075,0.540298682,0.016442751,0.147150527,0.511698519,1.079160582,0.015311575,3.202742732,,,,,,,,
Iceland_163_Larch,20.5935074,15.65910594,0.154482409,54.06770334,14.01282409,4.928931025,-25.55523375,-1.62988102,32.71889518,4.424773917,37.83883566,13.89226714,0.112258615,60.21696743,2.840782949,26.1880595,3.866654389,0.172585647,0.565682114,4.298616397,20.93588474,0.126502894,26.83194927,28.35341571,4.508023232,0.126293158,0.411597287,1.356898513,0.507627063,1.273279895,0.473705578,2.545472269,1.780330285,2.344959302,1.905398006,0.023743452,36.5792071,0.059448523,1.148121966,0.698222343,0.017752176,0.146903779,0.488157628,1.208011604,0.015386367,3.768748586,,,,,,,,
Iceland_164_LUNO,-26.65584541,40.04219126,1.647360158,48.80206168,10.23069959,8.181978136,-27.71958198,-1.591143666,11.1336396,1.397222117,60.63036397,-2.074470884,0.32010021,-57.9732471,3.963661714,14.96459685,0.561706533,0.269936576,2.11212237,3.793050319,15.79242315,0.231430309,31.56453694,28.81307653,4.756072924,0.169020639,0.51153094,1.615337346,0.59423574,1.771753985,0.539184831,2.478704769,2.551458109,2.897177658,2.181246792,0.033396757,43.65266559,0.056852886,1.592370795,1.017035464,0.021246567,0.138313843,0.835570415,2.058388683,0.019687956,4.210980611,,,,,,,,
Iceland_165_Leafy_Green,-23.33377308,25.40067904,1.497700346,49.22303871,7.148589826,9.582261788,-27.28887379,1.893727549,9.90472608,2.366482236,65.84477727,2.342960985,0.284197088,-39.63877872,6.045347193,17.61837858,-1.459430548,0.373503728,2.315699992,1.885262721,20.50174546,0.395982254,44.33763377,30.74457882,5.881927395,0.176733238,0.96018044,2.04449241,0.833528569,1.827231624,0.857158469,2.995032457,2.43432368,3.076136292,2.905655168,0.039015769,51.11399126,0.089337286,2.031585116,1.097847666,0.025341745,0.166001215,0.839818093,1.817895347,0.025189001,5.817890887,,,,,,,,
Iceland_Equisetum,26.35431006,26.76958044,0.980853328,44.14039945,15.38989716,6.25897396,-23.84973834,-1.368856543,25.05250413,-5.150495643,46.04949898,9.680005382,0.332821121,-36.124182,2.582558669,8.792269265,0.135535919,0.22636507,2.33863612,2.396236929,4.637492474,0.20713104,23.79624686,7.47088326,3.154517914,0.175108383,0.440319364,1.415799648,0.469067466,1.655936272,0.388876125,2.418131905,1.966923644,1.230712275,2.137196066,0.024109656,22.82316932,0.081521227,1.560683812,0.861994677,0.011124129,0.165075699,0.772242132,1.587661342,0.011261165,3.12091291,,,,,,,,
Iceland_Holasandur_BEPU,14.83420545,34.64194106,1.006427,51.42659392,13.47944472,7.18035427,-24.38009831,-2.169084467,22.47583535,2.72334565,52.63940332,5.513719441,0.303209699,50.37220581,3.41847666,22.43546992,2.944907165,0.225280282,1.070707352,4.402365257,21.16993336,0.17478648,33.14790258,15.35585999,3.569371557,0.126460991,0.318846171,1.142010989,0.475301273,1.574403339,0.376923072,1.629228876,2.060815152,1.966554653,1.502923022,0.031195413,35.28574069,0.041424046,1.230622564,0.774312277,0.019337637,0.128619395,0.638703997,1.910582179,0.016078698,3.642104852,,,,,,,,
Iceland_Holasandur_Conifer,28.90804217,19.42720093,0.210221442,55.05287364,19.17226442,3.676338303,-26.23180104,-3.957784416,46.61562515,4.86834644,32.13655191,22.49677899,0.104654066,76.00264926,1.440449017,34.04711227,6.663701915,0.104163947,-0.195870616,5.372159922,23.25684853,0.047751323,18.62246305,24.89389024,3.916750483,0.134048159,0.302319461,1.402893947,0.520448292,1.647537016,0.336324007,2.114929708,2.323891428,2.033839645,1.864700845,0.023374893,29.20167126,0.053350361,1.378900357,0.671264204,0.018152359,0.132527397,0.67303518,1.741896369,0.012525907,3.015402244,,,,,,,,
Iceland_Holasandur_Larch,23.96133869,5.694896709,0.254293873,53.00482917,14.12451262,4.446961852,-24.52517008,-2.451823195,28.10701786,2.221748795,33.10600722,6.487332266,0.154494208,9.808730913,2.351338841,26.59009396,4.284888998,0.16080715,0.626657294,4.240033717,19.19798566,0.114682154,29.19198862,35.20256288,5.00759805,0.128454503,0.410378136,1.704653443,0.616124802,1.411723631,0.568921776,3.036076734,2.006891209,2.501754406,2.494079373,0.025052222,45.42316772,0.064860379,1.559976296,0.799042339,0.020347988,0.152581438,0.5240907,1.405917998,0.017606822,4.380671062,,,,,,,,
Iceland_Holasandur_SAPH,33.57910383,34.69572504,0.548569871,49.18375144,21.6210231,6.689090783,-24.43629764,-2.874814625,35.43019766,0.312004781,54.6380808,10.52018793,0.292523372,25.5222976,2.426359793,20.42681398,3.483357966,0.218301312,1.207145523,4.453465039,17.43627457,0.126649407,24.33058563,4.309459432,1.705331034,0.098047218,0.374728867,1.338835995,0.238698969,1.185841142,0.343233696,1.863914791,2.067941365,0.831057177,1.835377926,0.019794677,13.39116893,0.04378164,0.937819464,0.585537602,0.010676193,0.095595854,0.71869099,2.288316506,0.00965656,1.771613621,,,,,,,,
INUV_00,37.17384824,30.73366981,1.18660395,51.61934148,15.91190561,5.273417614,-24.92559889,-3.422109532,33.97822098,4.336573194,40.5033646,14.41583332,0.235876234,111.1711789,1.717407492,29.21296693,6.107748136,0.121672295,0.064968536,4.507984589,21.21648603,0.08330458,14.95542272,10.66068036,2.879370358,0.12165694,0.336244686,1.27463202,0.347681674,1.249724439,0.261600058,1.905378065,1.88201402,1.611373451,1.900794369,0.025160749,23.20661336,0.04996854,1.066319718,0.587599129,0.014958339,0.131698382,0.620342058,1.361357088,0.012972146,2.070700157,,,,,,,,
