Sample,t_mean_Carbon,t_mean_d15N,t_mean_Nitrogen,t_mean_Phosphorus,t_std_d15N,t_std_Nitrogen,,,,,,,,,,,,,,,,
DL_003_SALIX,53.45352482,-3.054713583,2.674901017,0.139882463,0.435306683,0.091617286,,,,,,,,,,,,,,,,
DL_004_BEGL,54.76760807,-3.401165293,2.501588682,0.114486808,0.318478404,0.066246855,,,,,,,,,,,,,,,,
DL_004_LEDUM,55.85659028,-4.577201074,1.682407782,0.064890904,0.502696125,0.076471698,,,,,,,,,,,,,,,,
DL_005_BEGL,55.4281882,-2.543447159,2.793510094,0.138354837,0.368840615,0.059111891,,,,,,,,,,,,,,,,
DL_005_VAVI,55.79449937,-4.46254455,1.17398509,-0.010014724,0.442804346,0.085011145,,,,,,,,,,,,,,,,
DL_006_LEDUM,56.09298625,-4.246403713,1.60748477,0.115024863,0.508295979,0.082294184,,,,,,,,,,,,,,,,
DL_006_LICHEN,37.22369297,-5.498569042,0.001246209,0.044994125,0.644073256,0.154450011,,,,,,,,,,,,,,,,
DL_007_BEGL,54.52262588,-2.077799166,3.035317629,0.163354579,0.396284088,0.065428014,,,,,,,,,,,,,,,,
DL_007_LICHEN,41.80422974,-6.688852657,0.868802618,0.04802104,0.982348936,0.155600071,,,,,,,,,,,,,,,,
DL_008_RUCH,49.95048131,-4.278318746,2.383899943,0.10709952,0.435484524,0.081894779,,,,,,,,,,,,,,,,
DL_009_ARUV,52.81567896,-5.264292132,1.610453396,0.047525296,0.462552099,0.112596169,,,,,,,,,,,,,,,,
DL_009_BEGL,54.7252127,-2.017511269,3.06861786,0.183579778,0.259957592,0.049071321,,,,,,,,,,,,,,,,
DL_009_EMNI,56.64338315,-3.02747537,1.670169275,0.032705067,0.434546297,0.104057493,,,,,,,,,,,,,,,,
DL_009_LEDUM,55.70152209,-4.251317238,1.751433177,0.096573427,0.495022008,0.077744474,,,,,,,,,,,,,,,,
DL_010_CAREX,45.12970989,-2.454208819,2.077172356,0.119725846,0.32098542,0.053678541,,,,,,,,,,,,,,,,
DL_010_RUCH,47.85652535,-3.077655524,2.776192037,0.133736686,0.431696899,0.07340589,,,,,,,,,,,,,,,,
DL_010_SPHAGNUM,46.81409234,-6.161293075,0.956250277,0.173604964,0.962545356,0.111306039,,,,,,,,,,,,,,,,
DL_011_ARUV,53.64768924,-4.795829803,1.7391394,0.059205283,0.408771775,0.099541702,,,,,,,,,,,,,,,,
DL_011_EMNI,57.1758712,-3.615211096,1.707085588,0.008044482,0.544796986,0.124794005,,,,,,,,,,,,,,,,
DL_011_Lichen,36.52055842,-6.578345899,0.117011331,-0.111297849,1.080592612,0.185666439,,,,,,,,,,,,,,,,
DL_011_VAUL,53.81403657,-3.749856995,2.070123929,0.082619219,0.365067559,0.068844092,,,,,,,,,,,,,,,,
DL_011_VAVI,55.78065611,-4.535772725,0.908255875,-0.031853837,0.418080919,0.087100336,,,,,,,,,,,,,,,,
DL_012_Carex,45.33483584,-2.870421401,2.079896843,0.124587092,0.36679314,0.043791226,,,,,,,,,,,,,,,,
DL_013_ARUV,53.48413282,-5.079084511,1.435499933,0.036647604,0.452272328,0.101600298,,,,,,,,,,,,,,,,
DL_013_Carex,45.56098101,-3.103717712,1.681577335,0.102857587,0.37619261,0.055004103,,,,,,,,,,,,,,,,
DL_013_RUCH,52.25003716,-4.037818795,2.012630664,0.075062295,0.452612032,0.094062733,,,,,,,,,,,,,,,,
DL_013_VAUL,52.69309626,-4.513501305,1.969693806,0.091165565,0.325294306,0.060054578,,,,,,,,,,,,,,,,
DL_013_VAVI,55.60305571,-3.959435589,0.700430797,-0.020568625,0.427466396,0.074831084,,,,,,,,,,,,,,,,
DL_014_ARUV,55.3765687,-4.395076763,1.593766318,0.049556683,0.475311203,0.10628398,,,,,,,,,,,,,,,,
DL_014_BEGL,53.88472477,-3.737410504,2.257462624,0.126898584,0.27624748,0.052914411,,,,,,,,,,,,,,,,
DL_014_EMNI,58.23684363,-3.26217586,1.423472004,0.018909181,0.5616228,0.125674373,,,,,,,,,,,,,,,,
DL_014_Lichen,41.37767307,-4.79266873,0.518798466,0.07800408,0.899672479,0.150708525,,,,,,,,,,,,,,,,
DL_015_BEGL,54.22301783,-2.063744121,3.154073276,0.202187904,0.291376227,0.049125558,,,,,,,,,,,,,,,,
DL_016_BRFO,39.39220496,-4.53825166,0.785172246,0.03477556,1.049012124,0.272761437,,,,,,,,,,,,,,,,
DL_016_Ledum,58.30880878,-2.730006735,1.920042731,0.115666904,0.454466541,0.0683384,,,,,,,,,,,,,,,,
DL_016_WHFO,39.06763418,-4.351341571,0.150668494,0.103227519,0.815143184,0.149009829,,,,,,,,,,,,,,,,
DL_017_ARUV,55.1735365,-3.875157729,1.876907795,0.053714288,0.498544644,0.11496209,,,,,,,,,,,,,,,,
DL_017_BEGL,54.69131256,-2.30297639,3.010386436,0.189908295,0.254070917,0.048642935,,,,,,,,,,,,,,,,
DL_017_WHCR,45.267096,-4.054930483,1.769967836,0.112624237,0.850268375,0.172970089,,,,,,,,,,,,,,,,
DL_017_WHFO,39.63697728,-4.454329758,0.291013938,0.102921239,0.87001145,0.148129684,,,,,,,,,,,,,,,,
DL_018_ARUV,56.72224134,-4.57478278,1.552023446,0.027231252,0.506554163,0.127133426,,,,,,,,,,,,,,,,
DL_018_EMNI,56.23677715,-3.7688677,1.618098907,0.044066124,0.472466792,0.099168714,,,,,,,,,,,,,,,,
DL_018_MixedLichen,35.85138811,-6.347909268,-0.335545101,-0.077150801,1.144564695,0.193176483,,,,,,,,,,,,,,,,
DL_019_ARUV,54.73172623,-4.511288519,1.687446811,0.063079938,0.386824363,0.097316024,,,,,,,,,,,,,,,,
DL_019_EMNI,57.51501025,-3.293674617,1.607469608,0.04548659,0.545362516,0.113798945,,,,,,,,,,,,,,,,
DL_019_VAVI,56.95870008,-3.506570611,0.938240807,-0.023775612,0.484129051,0.08788385,,,,,,,,,,,,,,,,
DL_019_WHFO,40.08654858,-4.869229501,0.162612868,0.047924195,0.886088542,0.158977225,,,,,,,,,,,,,,,,
DL_020_BRFO,36.45317959,-7.002562691,0.214437849,-0.020340178,1.102063886,0.17301013,,,,,,,,,,,,,,,,
DL_020_Ledu,59.38567686,-3.451997355,1.432419794,0.091940036,0.539170074,0.074601558,,,,,,,,,,,,,,,,
DL_021_BEGL,54.26072573,-2.419494136,3.100577957,0.198616082,0.252070983,0.049849258,,,,,,,,,,,,,,,,
DL_022_BEGL,54.30461679,-1.948331398,3.502384548,0.205661487,0.256186253,0.048056045,,,,,,,,,,,,,,,,
DL_023_BEGL,54.27146789,-0.348395197,4.141453394,0.265366013,0.268845399,0.047116732,,,,,,,,,,,,,,,,
DL_023_BRFO,39.06502809,-5.114172039,0.746325439,0.085023235,0.875624693,0.143962458,,,,,,,,,,,,,,,,
DL_023_WHCR,44.54953893,-4.792156669,1.250218188,0.09775814,0.817727928,0.171506611,,,,,,,,,,,,,,,,
DL_023_WHFO,41.64918669,-6.045976275,0.706605787,0.019036623,1.120458696,0.190976565,,,,,,,,,,,,,,,,
DL_024_Salix,53.31972037,-2.867089396,2.80678316,0.141186306,0.393306016,0.092661998,,,,,,,,,,,,,,,,
DL_026_CloudBerry,50.31345154,-3.465302081,2.429817122,0.140489869,0.34928131,0.075027866,,,,,,,,,,,,,,,,
DL_028_GRASS,46.62901997,-0.457348851,3.850061738,0.229246038,0.493286127,0.059355914,,,,,,,,,,,,,,,,
DL_028_Salix,52.45802316,-0.991091898,3.527515167,0.221580593,0.483128783,0.104070663,,,,,,,,,,,,,,,,
DL_029_Sedge,45.1392572,-2.982403287,2.165237519,0.126668537,0.348407403,0.053057987,,,,,,,,,,,,,,,,
DL_029_Sphagnum,46.67439423,-6.212687299,0.888300451,0.191845246,0.942098507,0.098776848,,,,,,,,,,,,,,,,
DL_030_BEGL,55.4129245,-2.465001506,2.586756113,0.149176891,0.274253705,0.048487975,,,,,,,,,,,,,,,,
DL_030_BRFO,36.013107,-7.131844808,-0.022979299,-0.018208245,1.036485736,0.157465212,,,,,,,,,,,,,,,,
DL_030_VAUL,54.95647523,-3.490957591,2.308590282,0.110103253,0.322395054,0.060897949,,,,,,,,,,,,,,,,
DL_030_WHCR(BlueLichen),44.19709657,-6.368384903,1.091774086,0.024675802,0.843601582,0.175390806,,,,,,,,,,,,,,,,
DL_030_WHFO,42.4601583,-6.31567713,0.68620302,0.027724179,1.078460346,0.183321606,,,,,,,,,,,,,,,,
DL_031_Carex,45.18327911,-3.148461855,2.212975212,0.130684331,0.374405973,0.04606247,,,,,,,,,,,,,,,,
DL_032_GRASS1,47.27663344,-0.691790024,2.952631481,0.213028394,0.385572555,0.044802392,,,,,,,,,,,,,,,,
DL_033_BS1(PiccaMariana),56.44871696,-1.981808066,1.009870477,0.043510979,0.469990801,0.069189346,,,,,,,,,,,,,,,,
DL_033_BS2(PiccaMariana),56.07417607,-2.06295554,1.083101143,0.056903859,0.445415441,0.065164637,,,,,,,,,,,,,,,,
FTLI_001,50.40182511,-2.848329723,2.832712401,0.180396106,0.27605931,0.046987303,,,,,,,,,,,,,,,,
FTLI_002_COST,49.50183452,-3.494761749,2.265154698,0.196337521,0.234629762,0.050592542,,,,,,,,,,,,,,,,
FTLI_002_Rosasp,49.18582783,-3.072421734,2.25594522,0.201095785,0.244178324,0.057649925,,,,,,,,,,,,,,,,
FTLI_002_VIOP,49.76887409,-3.268810811,2.024034834,0.183767728,0.500064721,0.05625457,,,,,,,,,,,,,,,,
FTLI_003,51.73314477,-3.172773442,1.504972994,0.099955774,0.221515871,0.049321042,,,,,,,,,,,,,,,,
FTLI_004,44.72088658,-2.283238429,2.736107757,0.191133478,0.326341164,0.072024854,,,,,,,,,,,,,,,,
FTLI_005_Equisetum,45.29786241,-1.738439881,3.279339997,0.214482976,0.369750297,0.073892384,,,,,,,,,,,,,,,,
FTLI_005_TYPHAspp,47.99111018,-1.128848299,2.72158606,0.224754558,0.472532699,0.05637452,,,,,,,,,,,,,,,,
FTLI_006,49.69734748,-3.212947316,2.247259164,0.125202761,0.342167236,0.044456514,,,,,,,,,,,,,,,,
FTLI_007,49.91493354,-3.234224765,2.402150887,0.147073784,0.207198792,0.045026522,,,,,,,,,,,,,,,,
FTLI_008_POBA,50.91615138,-2.522643945,2.866932612,0.182850308,0.219376876,0.048999974,,,,,,,,,,,,,,,,
FTLI_009_SALIX,50.60856254,-3.935745577,2.261653583,0.146361468,0.332818816,0.059619282,,,,,,,,,,,,,,,,
FTLI_010_C1,56.54548353,-1.867336768,1.143427912,0.055595748,0.357832802,0.064236605,,,,,,,,,,,,,,,,
FTLI_010_C2,54.97518209,-2.900519097,0.798430691,0.021456819,0.308354828,0.063683589,,,,,,,,,,,,,,,,
FTLI_011_C1,54.4272989,-2.205871956,0.994771243,0.050156575,0.520276869,0.082838798,,,,,,,,,,,,,,,,
FTLI_011_C2,52.3013017,-3.193279138,0.711936547,0.04067373,0.375545287,0.07120955,,,,,,,,,,,,,,,,
FTLI_012_ALNUS,54.4686068,-3.473645927,2.314071562,0.098585727,0.332859656,0.060127618,,,,,,,,,,,,,,,,
FTLI_012_RHGR,54.294211,-3.609354923,1.893230265,0.139248827,0.328519619,0.064311931,,,,,,,,,,,,,,,,
FTLI_013_C1,55.42848499,-1.749821102,1.088214911,0.061389379,0.37928857,0.06509232,,,,,,,,,,,,,,,,
FTLI_013_C2,52.76408212,-2.683454371,0.699466304,0.044410704,0.325438728,0.074326488,,,,,,,,,,,,,,,,
FTLI_014,55.54041308,-3.403014994,1.949549331,0.023028023,0.424554265,0.066780758,,,,,,,,,,,,,,,,
FTLI_015,52.23749961,-2.937588093,2.758486226,0.162018339,0.241717399,0.045407632,,,,,,,,,,,,,,,,
FTLI_016_Alnus,53.29322343,-1.628656116,3.595749636,0.210194581,0.303909398,0.067560652,,,,,,,,,,,,,,,,
FTLI_016_POBA,53.55219309,-4.057969562,1.616126045,0.087828517,0.318203843,0.04520612,,,,,,,,,,,,,,,,
FTLI_017_HYSP,44.52293316,-5.324334021,1.320772023,0.132141904,0.553083642,0.082036862,,,,,,,,,,,,,,,,
FTLI_017_LALA,55.30887401,-2.461789558,2.693047558,0.140273307,0.289631443,0.05557084,,,,,,,,,,,,,,,,
FTLI_017_PIMA,55.77761177,-2.189749322,0.737256077,0.034533794,0.274326552,0.058037568,,,,,,,,,,,,,,,,
FTLI_018,51.80860527,-3.110801479,1.192297167,0.081440408,0.229533337,0.061253047,,,,,,,,,,,,,,,,
FTLI_019,52.12353518,-2.210168096,2.692447925,0.121429403,0.390365084,0.048060655,,,,,,,,,,,,,,,,
FTLI_020_C1,56.4125001,-2.049593356,0.782761343,0.047752553,0.445854704,0.067864763,,,,,,,,,,,,,,,,
FTLI_020_C2,55.64095711,-2.257906119,0.613787504,0.022458267,0.371364516,0.064628674,,,,,,,,,,,,,,,,
FTLI_020_feathermoss,44.44048651,-5.030959733,1.184197023,0.115835787,0.618359354,0.107487547,,,,,,,,,,,,,,,,
HAIN_0008_SALIX_20230720,53.8407108,-2.866929758,2.24444291,0.128767335,0.451983099,0.097157107,,,,,,,,,,,,,,,,
HAIN_0011_ALDER_20230721,50.70648869,-3.036952919,2.03821331,0.177823991,0.448117667,0.056164917,,,,,,,,,,,,,,,,
HAIN_0011_REDBARK_20230721,49.47039241,-3.463679361,1.977354401,0.142161765,0.424501231,0.060170275,,,,,,,,,,,,,,,,
HAIN_0014_ORANGE_20230721,46.99652752,-3.671717043,1.460387303,0.18368907,0.410324356,0.047844303,,,,,,,,,,,,,,,,
HAIN_0016_PODE_20230722,52.63881344,-2.909474532,2.278669814,0.148652768,0.493176942,0.065168967,,,,,,,,,,,,,,,,
HAIN_0018_UNI_20230721,48.89162791,-1.616308608,2.792732213,0.25811095,0.37171471,0.061965368,,,,,,,,,,,,,,,,
HAIN_0018_UNI_20230722,50.48667302,-3.477796642,1.939971756,0.148180361,0.39239184,0.045454632,,,,,,,,,,,,,,,,
HAIN_0020_SALIX_20230721,52.17501806,-2.875429267,2.147233519,0.188003676,0.429746818,0.047503013,,,,,,,,,,,,,,,,
HAIN_0021_MPLSHRB_20230722,50.22451096,-3.338524257,2.62825287,0.201240083,0.612772724,0.059545574,,,,,,,,,,,,,,,,
HAIN_0023_G5_20230728,46.48063872,-3.219665277,2.331960758,0.178051415,0.262969555,0.054456071,,,,,,,,,,,,,,,,
HAIN_0033_BULK_20230724,48.52562731,-2.379034092,2.876607941,0.243878855,0.307897559,0.036664056,,,,,,,,,,,,,,,,
HEAL_001_BENA,55.58609331,-1.47361798,2.963893042,0.17580499,0.273113429,0.049826355,,,,,,,,,,,,,,,,
HEAL_001_HYSP_7m,47.24078605,-4.403584253,0.423772069,0.080516869,0.646599618,0.10928848,,,,,,,,,,,,,,,,
HEAL_001_PIMA_7m,55.48679172,-0.635066469,1.20193048,0.092586106,0.322931149,0.05013366,,,,,,,,,,,,,,,,
HEAL_001_RHGR,55.69163441,-2.587887497,1.903342863,0.148915914,0.383503403,0.060391013,,,,,,,,,,,,,,,,
HEAL_001_VAUL,55.58197697,-2.494563245,2.488954048,0.13037765,0.318269143,0.064030546,,,,,,,,,,,,,,,,
HEAL_001_VAVI,56.47098143,-4.005792553,1.433700655,-0.001578687,0.459615609,0.08254481,,,,,,,,,,,,,,,,
HEAL_002_EMNI_7m,57.17195264,-0.901985315,2.579843595,0.161016569,0.383248759,0.073133248,,,,,,,,,,,,,,,,
HEAL_002_POTR,54.63731259,-0.865455254,2.859009179,0.118456905,0.413997038,0.06829995,,,,,,,,,,,,,,,,
HEAL_002_RHGR,55.90502844,-1.906572153,1.929019667,0.141155826,0.3531236,0.049538915,,,,,,,,,,,,,,,,
HEAL_003_EMNI,57.36691387,-2.076542463,1.953075548,0.07619769,0.380008907,0.084265683,,,,,,,,,,,,,,,,
HEAL_003_POTR_7m,55.4433331,-0.671796543,2.518586101,0.106005972,0.369189501,0.090305126,,,,,,,,,,,,,,,,
HEAL_003_RHGR,56.12747772,-1.982451722,2.002241803,0.151722777,0.368200878,0.052872836,,,,,,,,,,,,,,,,
HEAL_004_BENA,55.30958798,-2.104663475,2.919820193,0.163609375,0.240280319,0.046902725,,,,,,,,,,,,,,,,
HEAL_004_HYSP,48.24376742,-4.832205543,0.161652743,0.065335409,0.654935831,0.115931019,,,,,,,,,,,,,,,,
HEAL_004_PIMA_7m,56.20814283,-0.815845609,0.923686871,0.062152593,0.395503408,0.053540964,,,,,,,,,,,,,,,,
HEAL_004_VAUL,56.64136749,-2.744039191,2.134990117,0.120041549,0.350709454,0.07408595,,,,,,,,,,,,,,,,
HEAL_005_EQAR,49.05883187,-3.018545823,2.099339133,0.212366338,0.642216939,0.081017265,,,,,,,,,,,,,,,,
HEAL_005_G1,48.64523322,-0.523430533,2.995233453,0.177144548,0.5106102,0.062963384,,,,,,,,,,,,,,,,
HEAL_005_HYSP_7m,46.91156954,-4.638854991,0.471245318,0.080900771,0.664066907,0.11120888,,,,,,,,,,,,,,,,
HEAL_005_PIMA_7m,55.99572484,-0.924435895,0.883869704,0.067598043,0.28935895,0.053709254,,,,,,,,,,,,,,,,
HEAL_006_HYSP_7m,46.93675288,-4.498151193,0.532496679,0.090836277,0.662447804,0.106796107,,,,,,,,,,,,,,,,
HEAL_006_PIMA_7m,56.26824889,-0.960051275,0.969530552,0.070186661,0.367543058,0.055404376,,,,,,,,,,,,,,,,
HEAL_006_VAVI,55.77325526,-4.302284573,1.211845663,0.030066627,0.57879531,0.075442935,,,,,,,,,,,,,,,,
HEAL_007_ALFR_7m,56.25056205,-0.529094707,3.113823332,0.192708507,0.344723331,0.057637586,,,,,,,,,,,,,,,,
HEAL_007_BENA,55.01487951,-0.940002803,3.069365413,0.177062631,0.290379302,0.067604075,,,,,,,,,,,,,,,,
HEAL_007_EQAR,49.9262299,-4.03721678,1.763346023,0.101569755,0.577746789,0.081666447,,,,,,,,,,,,,,,,
HEAL_007_SALIX,54.27364943,-2.475452156,2.334292006,0.114419448,0.386152286,0.116835053,,,,,,,,,,,,,,,,
HEAL_007_VAUL,57.7194107,-3.122107568,2.175927331,0.08119073,0.35120957,0.076933244,,,,,,,,,,,,,,,,
HEAL_008_BENA_7m,58.09928867,-0.824347016,2.74926417,0.155643725,0.276330215,0.052630025,,,,,,,,,,,,,,,,
HEAL_008_RHTO,59.85105285,-1.709638345,2.157922131,0.134979781,0.401401405,0.058374625,,,,,,,,,,,,,,,,
HEAL_008_Salix,55.78487642,-1.6822481,2.051416612,0.141249322,0.329949181,0.049075291,,,,,,,,,,,,,,,,
HEAL_008_VAUL,57.51994553,-2.365050153,1.992239838,0.094911324,0.368131694,0.06584397,,,,,,,,,,,,,,,,
HEAL_009_G2,48.4730802,1.125322225,3.977390018,0.269542835,0.57647338,0.084038664,,,,,,,,,,,,,,,,
HEAL_009_PIGL_7m,56.12003346,-0.370351333,0.885426917,0.076047604,0.445213173,0.061206776,,,,,,,,,,,,,,,,
HEAL_009_SALIX,54.31090746,-1.428605453,2.477917215,0.161640377,0.343107856,0.096418576,,,,,,,,,,,,,,,,
HEAL_010_BENA_7m,57.48244544,-1.394148122,3.013484281,0.134954268,0.294958556,0.060379759,,,,,,,,,,,,,,,,
HEAL_010_G2,47.29052054,-0.919454552,2.878653447,0.180820352,0.461493343,0.061468468,,,,,,,,,,,,,,,,
HEAL_010_PIGL,56.94018222,-0.470687731,1.218421786,0.077686895,0.447113261,0.068567389,,,,,,,,,,,,,,,,
HEAL_010_Salix,55.17273229,-2.603536362,2.258631375,0.095907051,0.332995592,0.101502769,,,,,,,,,,,,,,,,
HEAL_011_BENA_7m,57.38278045,-1.13658154,2.686892315,0.144306615,0.258278546,0.051376207,,,,,,,,,,,,,,,,
HEAL_011_F1(PEFR),50.62683867,-0.092291044,4.320652466,0.300775636,0.528168777,0.071159732,,,,,,,,,,,,,,,,
HEAL_011_F1(RUCH),53.54436706,-2.970029548,2.388971152,0.093498531,0.43476642,0.075854885,,,,,,,,,,,,,,,,
HEAL_011_PIGL_7m,58.92519704,0.267579624,0.822555344,0.074597906,0.520178711,0.067567946,,,,,,,,,,,,,,,,
HEAL_011_RHTO,60.58288927,-1.412632168,2.193203649,0.132555734,0.393979663,0.057819233,,,,,,,,,,,,,,,,
HEAL_012_BENA_7m,57.91751261,-0.644121444,2.726627935,0.159620066,0.255672043,0.04957295,,,,,,,,,,,,,,,,
HEAL_012_RHTO,58.79340725,-2.903888016,1.857433556,0.101149402,0.377583379,0.059882004,,,,,,,,,,,,,,,,
HEAL_012_VAUL,57.03777605,-3.213904684,2.076273434,0.075754727,0.39191171,0.074720177,,,,,,,,,,,,,,,,
HEAL_013_BENA_7m,58.59302691,-1.279189244,2.531157051,0.11493207,0.296862751,0.058895122,,,,,,,,,,,,,,,,
HEAL_013_G1,50.3900571,-0.00347702,2.848269001,0.156018738,0.398431824,0.052627944,,,,,,,,,,,,,,,,
HEAL_013_RHTO,60.68102052,-1.898377151,1.969506215,0.098831603,0.400130494,0.059060989,,,,,,,,,,,,,,,,
HEAL_014_7m,57.31229842,-1.833808973,1.754397879,0.086534456,0.263395048,0.046575915,,,,,,,,,,,,,,,,
HEAL_015_7m,56.06390961,-1.069054855,2.059252755,0.108927952,0.200154511,0.039850615,,,,,,,,,,,,,,,,
Iceland_0002_GAVE,43.18987285,-2.416355213,2.104886749,0.225286219,0.402685481,0.070402682,,,,,,,,,,,,,,,,
Iceland_0004_BENA,55.67510132,-2.751221236,1.948581253,0.112578114,0.336666316,0.055228606,,,,,,,,,,,,,,,,
Iceland_0005_EQUI,45.25331541,-0.877193713,3.468159961,0.252397823,0.400291556,0.072109026,,,,,,,,,,,,,,,,
Iceland_0005_Grass,46.83637802,-1.774508897,2.920178644,0.191524473,0.334431781,0.043547657,,,,,,,,,,,,,,,,
Iceland_001_BENA,55.22666295,-3.410527861,1.336326091,0.041538553,0.413151181,0.07398681,,,,,,,,,,,,,,,,
Iceland_001_EMNI,57.76551129,-3.470978433,1.054593209,0.048046633,0.489877308,0.084865344,,,,,,,,,,,,,,,,
Iceland_001_Lichen,38.65216635,-6.533410984,0.064682572,0.052873235,1.600591381,0.221219527,,,,,,,,,,,,,,,,
Iceland_001_VAUL,51.62581548,-3.758621093,1.771254285,0.087940324,0.268144805,0.054605888,,,,,,,,,,,,,,,,
Iceland_002_BEPU_nf,51.65773399,-2.86620633,2.747963126,0.163758004,0.291509957,0.044210621,,,,,,,,,,,,,,,,
Iceland_002_JUNI,52.57045118,-3.028508631,1.460583571,0.12560002,0.286398876,0.054185354,,,,,,,,,,,,,,,,
Iceland_003_Grass,44.73412388,-2.478429114,1.750115356,0.157692156,0.41004842,0.047027852,,,,,,,,,,,,,,,,
Iceland_003_JUNI,52.61545438,-3.761220422,1.536731632,0.092779622,0.241297014,0.066930022,,,,,,,,,,,,,,,,
Iceland_004_SALA,51.68546575,-2.752993643,1.933853437,0.163245192,0.418158612,0.085355484,,,,,,,,,,,,,,,,
Iceland_004_VAUL,52.47520391,-3.275365727,2.074126686,0.145416627,0.305800402,0.04982552,,,,,,,,,,,,,,,,
Iceland_006_BENA,55.07455013,-4.705273994,1.153256616,0.027663901,0.470974179,0.081812832,,,,,,,,,,,,,,,,
Iceland_006_Grass,45.12021175,-1.865620928,2.276070844,0.165466645,0.348645623,0.04833558,,,,,,,,,,,,,,,,
Iceland_006_SALA,52.40395486,-3.664337317,1.625047475,0.117761438,0.478509157,0.114286153,,,,,,,,,,,,,,,,
Iceland_006_VAUL,52.53605877,-3.831746628,1.616279712,0.084826006,0.313436197,0.059869861,,,,,,,,,,,,,,,,
Iceland_007_BENA,55.03915867,-3.545222626,1.649371526,0.083779794,0.311238049,0.055919242,,,,,,,,,,,,,,,,
Iceland_007_LUNO,48.93726052,-1.615973193,3.182381567,0.239166518,0.579460279,0.060609872,,,,,,,,,,,,,,,,
Iceland_007_SALA,51.43144286,-2.827938889,1.996950191,0.170424725,0.434631805,0.104044309,,,,,,,,,,,,,,,,
Iceland_007_VAUL,52.94730455,-2.100563282,1.979503168,0.187251778,0.309262356,0.044495213,,,,,,,,,,,,,,,,
Iceland_008_ACMI,48.45244356,-2.489188643,2.317699693,0.193196931,0.497373452,0.069647744,,,,,,,,,,,,,,,,
Iceland_008_EMNI,55.14821693,-3.744976679,0.957875719,0.072610117,0.492932027,0.062581355,,,,,,,,,,,,,,,,
Iceland_008_Grass,45.73127629,-2.668309912,1.490902049,0.108715076,0.516167536,0.068990053,,,,,,,,,,,,,,,,
Iceland_008_Limegrass,46.23816245,-1.096915599,2.498700067,0.220159149,0.487392292,0.058931816,,,,,,,,,,,,,,,,
Iceland_008_NPV,43.63974686,-3.938733143,0.581076196,0.092433876,0.789500594,0.112686559,,,,,,,,,,,,,,,,
Iceland_137_BENA,56.37662746,-1.75132716,2.625053914,0.135837171,0.313639854,0.052338931,,,,,,,,,,,,,,,,
Iceland_137_Carex,45.30576812,-2.094958381,2.444023015,0.147610287,0.340607062,0.061133659,,,,,,,,,,,,,,,,
Iceland_138_BENA_st,58.33573219,-0.442037826,2.266989953,0.141386003,0.339903423,0.051226102,,,,,,,,,,,,,,,,
Iceland_138_CANI,47.82703732,-1.443814717,2.912814093,0.152549942,0.421557181,0.053119863,,,,,,,,,,,,,,,,
Iceland_138_SALA_nf,52.16669646,-3.517373717,2.108519869,0.118525694,0.514150058,0.133359343,,,,,,,,,,,,,,,,
Iceland_138_VAUL,56.88225271,-1.355668875,2.334556792,0.153303268,0.39729889,0.063022526,,,,,,,,,,,,,,,,
Iceland_139_BENA,57.84460605,-1.128349783,2.386098832,0.136059846,0.325276961,0.053782454,,,,,,,,,,,,,,,,
Iceland_139_SALA_nf,52.01709555,-3.008758464,2.119586009,0.15405612,0.525547336,0.125122379,,,,,,,,,,,,,,,,
Iceland_140_SALA_st,58.64812862,-0.881794472,2.008273981,0.119066383,0.647210714,0.171985607,,,,,,,,,,,,,,,,
Iceland_141_CARO,45.21570028,-2.294430664,2.116177003,0.130739307,0.358492551,0.058349126,,,,,,,,,,,,,,,,
Iceland_141_Grass_st,47.5732574,0.664984951,2.02206111,0.167969828,0.354232779,0.053719313,,,,,,,,,,,,,,,,
Iceland_142_CANI,46.21021937,-1.678180141,2.683867819,0.185944413,0.359355962,0.052462742,,,,,,,,,,,,,,,,
Iceland_142_Moss,44.88295821,-5.942204368,1.15459995,0.184773817,0.912338553,0.093225999,,,,,,,,,,,,,,,,
Iceland_142_POPA_nf,47.79455437,-4.016465553,2.559842783,0.149942605,0.294662863,0.065454667,,,,,,,,,,,,,,,,
Iceland_143_'UNK',48.1973624,-1.975813949,2.683029515,0.179942291,0.477736046,0.067790176,,,,,,,,,,,,,,,,
Iceland_143_ACMI,48.00019602,-2.65107774,2.70548617,0.225746965,0.566138397,0.067540768,,,,,,,,,,,,,,,,
Iceland_143_ALFI,49.00598321,-3.387989737,2.656539258,0.140148552,0.375608344,0.072730446,,,,,,,,,,,,,,,,
Iceland_143_ALWI,47.90028303,-3.735082678,2.129271026,0.154862682,0.3136931,0.066460703,,,,,,,,,,,,,,,,
Iceland_143_CANI,45.8988819,-2.299950178,2.891794569,0.167729402,0.379056609,0.069403607,,,,,,,,,,,,,,,,
Iceland_143_GAVE,48.22706816,-3.230665682,2.462798029,0.152696397,0.452391401,0.085175032,,,,,,,,,,,,,,,,
Iceland_143_GERI,48.12672637,-2.913319501,2.283884413,0.124164304,0.340872883,0.079510961,,,,,,,,,,,,,,,,
Iceland_143_Grass,45.02484285,-3.418613072,1.861998425,0.164862564,0.398991347,0.060059463,,,,,,,,,,,,,,,,
Iceland_144_Larch,51.94229212,-2.495857168,2.218590883,0.169470363,0.396835138,0.047363268,,,,,,,,,,,,,,,,
